"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour","orig.id"
"379",2023,12,22,927,902,25,1250,1246,4,"NK",1158,"N601NK","EWR","PHX",290,2133,9,2,2023-12-22 09:00:00,"426240"
"380",2023,2,13,1541,1545,-4,1853,1922,-29,"DL",265,"N178DN","JFK","LAX",345,2475,15,45,2023-02-13 15:00:00,"51409"
"381",2023,3,20,1912,1920,-8,2222,2221,1,"UA",824,"N424UA","EWR","TPA",151,997,19,20,2023-03-20 19:00:00,"95851"
"382",2023,3,22,1004,1011,-7,1138,1153,-15,"UA",696,"N36207","EWR","ORD",119,719,10,11,2023-03-22 10:00:00,"97823"
"383",2023,9,29,858,900,-2,1016,1027,-11,"YX",1929,"N218JQ","LGA","BOS",37,184,9,0,2023-09-29 09:00:00,"328883"
"384",2023,8,29,714,715,-1,947,935,12,"WN",577,"N486WN","LGA","ATL",125,762,7,15,2023-08-29 07:00:00,"291835"
"385",2023,12,27,916,920,-4,1119,1137,-18,"YX",1027,"N725YX","EWR","GSP",95,594,9,20,2023-12-27 09:00:00,"430944"
"386",2023,3,16,1906,1900,6,2029,2034,-5,"YX",1301,"N439YX","LGA","PIT",65,335,19,0,2023-03-16 19:00:00,"90915"
"387",2023,4,25,802,815,-13,910,930,-20,"B6",116,"N337JB","LGA","BOS",33,184,8,15,2023-04-25 08:00:00,"140520"
"388",2023,10,13,758,805,-7,1043,1053,-10,"UA",240,"N37567","EWR","IAH",188,1400,8,5,2023-10-13 08:00:00,"345484"
"389",2023,5,4,841,830,11,1242,1227,15,"B6",183,"N950JT","JFK","SJU",205,1598,8,30,2023-05-04 08:00:00,"151933"
"390",2023,2,8,1353,1400,-7,1636,1709,-33,"AA",685,"N736AT","JFK","MIA",142,1089,14,0,2023-02-08 14:00:00,"45233"
"391",2023,1,18,1939,1915,24,2112,2031,41,"B6",563,"N258JB","LGA","BOS",39,184,19,15,2023-01-18 19:00:00,"19959"
"392",2023,9,5,1508,1509,-1,1646,1718,-32,"YX",1069,"N741YX","EWR","GSP",82,594,15,9,2023-09-05 15:00:00,"300496"
"393",2023,3,14,1957,1959,-2,2206,2209,-3,"YX",1130,"N756YX","EWR","DTW",78,488,19,59,2023-03-14 19:00:00,"88131"
"394",2023,4,13,1325,1329,-4,1541,1601,-20,"DL",197,"N103DY","LGA","ATL",114,762,13,29,2023-04-13 13:00:00,"125903"
"395",2023,12,3,2056,2029,27,2201,2147,14,"AA",964,"N712US","LGA","BOS",34,184,20,29,2023-12-03 20:00:00,"405146"
"396",2023,3,23,956,1000,-4,1146,1143,3,"UA",726,"N432UA","LGA","ORD",140,733,10,0,2023-03-23 10:00:00,"99141"
"397",2023,2,7,554,600,-6,852,920,-28,"AA",389,"N303RE","JFK","MIA",144,1089,6,0,2023-02-07 06:00:00,"43358"
"398",2023,7,19,951,959,-8,1254,1302,-8,"NK",237,"N607NK","LGA","MCO",135,950,9,59,2023-07-19 09:00:00,"243504"
"399",2023,8,15,2154,2059,55,145,16,89,"B6",26,"N643JB","JFK","SLC",254,1990,20,59,2023-08-15 20:00:00,"276325"
"400",2023,5,27,910,915,-5,1140,1205,-25,"UA",377,"N212UA","EWR","LAX",293,2454,9,15,2023-05-27 09:00:00,"180640"
"401",2023,8,15,1859,1855,4,2155,2155,0,"AS",10,"N953AK","JFK","SAN",308,2446,18,55,2023-08-15 18:00:00,"276135"
"402",2023,4,30,1533,1300,153,1919,1615,184,"B6",669,"N606JB","LGA","FLL",191,1076,13,0,2023-04-30 13:00:00,"147186"
"403",2023,9,7,723,730,-7,1002,1030,-28,"AS",80,"N922VA","EWR","LAX",307,2454,7,30,2023-09-07 07:00:00,"302380"
"404",2023,8,4,1049,1100,-11,1345,1320,25,"B6",102,"N523JB","LGA","DEN",219,1620,11,0,2023-08-04 11:00:00,"262740"
"405",2023,5,29,2003,1848,75,2201,2050,71,"AA",652,"N996NN","LGA","CLT",76,544,18,48,2023-05-29 18:00:00,"183726"
"406",2023,4,15,556,600,-4,855,906,-11,"UA",158,"N39418","EWR","FLL",157,1065,6,0,2023-04-15 06:00:00,"128024"
"407",2023,8,14,1844,1850,-6,2106,2035,31,"9E",1158,"N914XJ","LGA","BHM",140,866,18,50,2023-08-14 18:00:00,"274887"
"408",2023,8,31,1731,1740,-9,1920,1943,-23,"9E",1269,"N907XJ","LGA","DSM",139,1031,17,40,2023-08-31 17:00:00,"295022"
"409",2023,5,10,1611,1615,-4,1822,1901,-39,"AA",591,"N335RT","JFK","PHX",290,2153,16,15,2023-05-10 16:00:00,"159925"
"410",2023,2,11,1127,1030,57,1334,1241,53,"YX",1093,"N755YX","EWR","MSP",164,1008,10,30,2023-02-11 10:00:00,"48848"
"411",2023,2,6,1626,1630,-4,1734,1759,-25,"9E",1426,"N910XJ","JFK","SYR",45,209,16,30,2023-02-06 16:00:00,"42879"
"412",2023,3,13,1901,1820,41,2107,2026,41,"9E",1494,"N927XJ","LGA","MEM",150,963,18,20,2023-03-13 18:00:00,"86905"
"413",2023,6,29,1002,946,16,1203,1200,3,"UA",916,"N37305","LGA","DEN",218,1620,9,46,2023-06-29 09:00:00,"220256"
"414",2023,4,8,554,600,-6,735,738,-3,"UA",855,"N838UA","LGA","ORD",129,733,6,0,2023-04-08 06:00:00,"119145"
"415",2023,6,29,1016,1000,16,1504,1455,9,"HA",20,"N391HA","JFK","HNL",620,4983,10,0,2023-06-29 10:00:00,"220269"
"416",2023,5,30,851,855,-4,1135,1222,-47,"AA",342,"N111ZM","JFK","SNA",312,2454,8,55,2023-05-30 08:00:00,"184161"
"417",2023,7,22,1700,1712,-12,1851,1921,-30,"AA",363,"N974AN","EWR","CLT",84,529,17,12,2023-07-22 17:00:00,"247597"
"418",2023,9,28,1618,1600,18,1745,1728,17,"DL",525,"N110DU","LGA","BOS",42,184,16,0,2023-09-28 16:00:00,"328152"
"419",2023,5,31,1151,1200,-9,1313,1325,-12,"YX",1568,"N246JQ","LGA","BOS",34,184,12,0,2023-05-31 12:00:00,"185697"
"420",2023,8,4,848,755,53,1028,937,51,"9E",1184,"N922XJ","LGA","ORF",62,296,7,55,2023-08-04 07:00:00,"262589"
"421",2023,5,21,1623,1625,-2,1821,1809,12,"AA",716,"N773XF","LGA","RDU",64,431,16,25,2023-05-21 16:00:00,"173451"
"422",2023,9,23,1704,1613,51,1843,1814,29,"AA",418,"N903AN","EWR","CLT",76,529,16,13,2023-09-23 16:00:00,"322080"
"423",2023,4,19,1756,1800,-4,2119,2150,-31,"B6",299,"N986JB","JFK","SFO",354,2586,18,0,2023-04-19 18:00:00,"133796"
"424",2023,11,7,1652,1659,-7,1807,1832,-25,"YX",1838,"N882RW","LGA","BOS",41,184,16,59,2023-11-07 16:00:00,"375320"
"425",2023,11,10,833,838,-5,1003,1009,-6,"YX",1888,"N226JQ","LGA","DCA",54,214,8,38,2023-11-10 08:00:00,"378348"
"426",2023,11,15,748,800,-12,1054,1115,-21,"UA",825,"N37541","EWR","RSW",161,1068,8,0,2023-11-15 08:00:00,"383984"
"427",2023,4,20,1918,1925,-7,2131,2156,-25,"YX",1152,"N428YX","LGA","XNA",168,1147,19,25,2023-04-20 19:00:00,"135189"
"428",2023,10,16,1021,1029,-8,1206,1302,-56,"YX",1828,"N217JQ","LGA","IND",85,660,10,29,2023-10-16 10:00:00,"349000"
"429",2023,6,1,1556,1550,6,1704,1720,-16,"WN",604,"N8692F","LGA","MDW",104,725,15,50,2023-06-01 15:00:00,"187279"
"430",2023,4,5,1217,1220,-3,1342,1344,-2,"9E",1401,"N301PQ","LGA","BTV",46,258,12,20,2023-04-05 12:00:00,"115699"
"431",2023,1,23,1958,1941,17,2131,2130,1,"AA",850,"N778XF","LGA","BNA",114,764,19,41,2023-01-23 19:00:00,"25891"
"432",2023,5,7,1752,1759,-7,2134,2146,-12,"AA",917,"N101NN","JFK","SFO",367,2586,17,59,2023-05-07 17:00:00,"156138"
"433",2023,11,7,1955,2000,-5,2212,2247,-35,"DL",311,"N355DN","LGA","ATL",105,762,20,0,2023-11-07 20:00:00,"375544"
"434",2023,12,23,1822,1729,53,2130,2047,43,"DL",179,"N301DV","LGA","MIA",143,1096,17,29,2023-12-23 17:00:00,"427893"
"435",2023,11,10,1849,1859,-10,2139,2206,-27,"B6",42,"N637JB","EWR","PBI",142,1023,18,59,2023-11-10 18:00:00,"379074"
"436",2023,9,18,2054,2059,-5,2218,2219,-1,"YX",1405,"N103HQ","JFK","BOS",34,187,20,59,2023-09-18 20:00:00,"316198"
"437",2023,8,4,840,900,-20,954,1034,-40,"B6",623,"N265JB","LGA","BNA",106,764,9,0,2023-08-04 09:00:00,"262575"
"438",2023,5,18,1645,1645,0,1837,1855,-18,"WN",187,"N8664J","LGA","MCI",147,1107,16,45,2023-05-18 16:00:00,"169982"
"439",2023,4,8,704,710,-6,957,1029,-32,"AA",1,"N117AN","JFK","LAX",328,2475,7,10,2023-04-08 07:00:00,"119227"
"440",2023,5,7,904,910,-6,1102,1125,-23,"YX",1115,"N723YX","EWR","MYR",76,550,9,10,2023-05-07 09:00:00,"155513"
"441",2023,7,24,1152,1200,-8,1349,1353,-4,"YX",1085,"N109HQ","LGA","MEM",146,963,12,0,2023-07-24 12:00:00,"249531"
"442",2023,9,13,2048,2056,-8,2250,2251,-1,"9E",1523,"N919XJ","LGA","RDU",73,431,20,56,2023-09-13 20:00:00,"310256"
"443",2023,10,15,1224,1159,25,1325,1322,3,"YX",1853,"N201JQ","LGA","BOS",34,184,11,59,2023-10-15 11:00:00,"347905"
"444",2023,5,17,1349,1359,-10,1531,1549,-18,"9E",1546,"N279PQ","LGA","RDU",71,431,13,59,2023-05-17 13:00:00,"168457"
"445",2023,10,18,731,735,-4,959,1038,-39,"DL",754,"N37700","JFK","PBI",131,1028,7,35,2023-10-18 07:00:00,"351191"
"446",2023,2,23,1724,1730,-6,1910,1926,-16,"9E",1369,"N337PQ","JFK","RDU",75,427,17,30,2023-02-23 17:00:00,"64188"
"447",2023,11,11,632,630,2,901,908,-7,"YX",1130,"N858RW","EWR","JAX",130,820,6,30,2023-11-11 06:00:00,"379366"
"448",2023,6,25,1359,1136,143,1553,1244,189,"B6",808,"N375JB","JFK","ACK",44,199,11,36,2023-06-25 11:00:00,"215567"
"449",2023,9,14,1126,1125,1,1426,1422,4,"DL",429,"N900DU","JFK","TPA",153,1005,11,25,2023-09-14 11:00:00,"310847"
"450",2023,3,24,1623,1630,-7,1759,1819,-20,"DL",766,"N113DQ","LGA","RDU",72,431,16,30,2023-03-24 16:00:00,"100936"
"451",2023,6,28,732,720,12,856,840,16,"WN",1203,"N473WN","LGA","BNA",127,764,7,20,2023-06-28 07:00:00,"218788"
"452",2023,10,15,611,614,-3,808,843,-35,"AA",995,"N459AN","EWR","PHX",273,2133,6,14,2023-10-15 06:00:00,"347502"
"453",2023,3,9,1347,1305,42,1517,1414,63,"B6",327,"N231JB","JFK","BOS",64,187,13,5,2023-03-09 13:00:00,"81574"
"454",2023,5,2,1122,1125,-3,1240,1318,-38,"DL",583,"N115DU","LGA","ORD",110,733,11,25,2023-05-02 11:00:00,"149551"
"455",2023,12,24,1624,1630,-6,1758,1829,-31,"9E",1416,"N349PQ","JFK","RDU",67,427,16,30,2023-12-24 16:00:00,"428664"
"456",2023,12,8,729,729,0,1102,1052,10,"B6",273,"N964JT","JFK","LAX",352,2475,7,29,2023-12-08 07:00:00,"410151"
"457",2023,11,19,1635,1610,25,1908,1932,-24,"UA",585,"N48127","EWR","LAX",307,2454,16,10,2023-11-19 16:00:00,"389214"
"458",2023,1,20,741,735,6,1009,1011,-2,"UA",970,"N53441","EWR","ATL",117,746,7,35,2023-01-20 07:00:00,"21592"
"459",2023,10,3,1458,1455,3,1803,1811,-8,"B6",1008,"N599JB","JFK","MIA",149,1089,14,55,2023-10-03 14:00:00,"334063"
"460",2023,8,21,1752,1753,-1,2029,2049,-20,"UA",503,"N38446","EWR","TPA",123,997,17,53,2023-08-21 17:00:00,"283118"
"461",2023,7,18,822,829,-7,1041,1048,-7,"9E",1227,"N228PQ","LGA","MCI",164,1107,8,29,2023-07-18 08:00:00,"242176"
"462",2023,2,16,1926,1838,48,2026,2000,26,"B6",854,"N265JB","JFK","BOS",40,187,18,38,2023-02-16 18:00:00,"55567"
"463",2023,8,5,1715,1718,-3,1857,1853,4,"UA",630,"N17128","EWR","ORD",114,719,17,18,2023-08-05 17:00:00,"264286"
"464",2023,1,16,2037,1959,38,2311,2308,3,"DL",627,"N371DN","JFK","MCO",130,944,19,59,2023-01-16 19:00:00,"17466"
"465",2023,12,9,613,620,-7,853,935,-42,"NK",182,"N979NK","EWR","FLL",143,1065,6,20,2023-12-09 06:00:00,"411242"
"466",2023,4,18,1454,1505,-11,1614,1643,-29,"UA",563,"N817UA","LGA","ORD",117,733,15,5,2023-04-18 15:00:00,"132230"
"467",2023,7,16,NA,630,NA,NA,926,NA,"B6",775,"N599JB","JFK","FLL",NA,1069,6,30,2023-07-16 06:00:00,"240491"
"468",2023,2,8,1944,1945,-1,2148,2220,-32,"B6",656,"N203JB","LGA","SAV",103,722,19,45,2023-02-08 19:00:00,"45690"
"469",2023,4,16,1222,1100,82,1631,1413,138,"B6",191,"N643JB","JFK","FLL",152,1069,11,0,2023-04-16 11:00:00,"129372"
"470",2023,8,13,1957,1855,62,2255,2200,55,"UA",710,"N827UA","EWR","PDX",306,2434,18,55,2023-08-13 18:00:00,"273753"
"471",2023,1,13,1302,1241,21,1509,1441,28,"9E",1460,"N176PQ","JFK","CLT",99,541,12,41,2023-01-13 12:00:00,"13499"
"472",2023,7,2,625,630,-5,924,940,-16,"B6",5,"N944JT","JFK","SFO",330,2586,6,30,2023-07-02 06:00:00,"223421"
"473",2023,3,17,1437,1429,8,1549,1539,10,"UA",619,"N16701","EWR","BOS",45,200,14,29,2023-03-17 14:00:00,"91871"
"474",2023,11,11,2118,2045,33,33,15,18,"B6",445,"N653JB","JFK","AUS",230,1521,20,45,2023-11-11 20:00:00,"380216"
"475",2023,5,5,2050,2050,0,2222,2253,-31,"YX",1620,"N243JQ","JFK","CMH",76,483,20,50,2023-05-05 20:00:00,"154177"
"476",2023,11,9,2122,2125,-3,2244,2301,-17,"9E",1512,"N929XJ","JFK","BTV",48,266,21,25,2023-11-09 21:00:00,"378038"
"477",2023,10,26,1009,1015,-6,1245,1311,-26,"UA",676,"N651UA","EWR","IAH",186,1400,10,15,2023-10-26 10:00:00,"360788"
"478",2023,1,21,1324,1330,-6,1425,1500,-35,"YX",1796,"N203JQ","JFK","DCA",45,213,13,30,2023-01-21 13:00:00,"23200"
"479",2023,8,6,1139,1140,-1,1259,1308,-9,"NK",234,"N609NK","EWR","PIT",54,319,11,40,2023-08-06 11:00:00,"264948"
"480",2023,5,3,752,800,-8,903,917,-14,"B6",59,"N266JB","JFK","ROC",50,264,8,0,2023-05-03 08:00:00,"150563"
"481",2023,6,26,2135,2135,0,2336,2321,15,"YX",1333,"N115HQ","JFK","DCA",57,213,21,35,2023-06-26 21:00:00,"216949"
"482",2023,11,19,1944,1945,-1,2233,2306,-33,"DL",236,"N132DU","LGA","DFW",200,1389,19,45,2023-11-19 19:00:00,"389445"
"483",2023,2,2,1009,929,40,1228,1203,25,"9E",1310,"N607LR","LGA","GRR",112,618,9,29,2023-02-02 09:00:00,"37661"
"484",2023,8,28,1841,1845,-4,2058,2132,-34,"DL",96,"N846DN","JFK","PHX",275,2153,18,45,2023-08-28 18:00:00,"291431"
"485",2023,8,19,1605,1600,5,1732,1727,5,"YX",915,"N745YX","EWR","PWM",57,284,16,0,2023-08-19 16:00:00,"280727"
"486",2023,2,20,1614,1459,75,1909,1833,36,"AA",373,"N837NN","LGA","MIA",156,1096,14,59,2023-02-20 14:00:00,"60169"
"487",2023,3,26,1830,1840,-10,2102,2112,-10,"YX",1285,"N430YX","LGA","OMA",192,1148,18,40,2023-03-26 18:00:00,"103347"
"488",2023,2,28,1626,1610,16,1805,1759,6,"DL",457,"N118DU","LGA","ORD",124,733,16,10,2023-02-28 16:00:00,"70172"
"489",2023,4,21,1652,1659,-7,1903,1850,13,"YX",1127,"N118HQ","JFK","RDU",94,427,16,59,2023-04-21 16:00:00,"136333"
"490",2023,7,15,2032,2029,3,2338,2345,-7,"B6",629,"N192JB","LGA","RSW",146,1080,20,29,2023-07-15 20:00:00,"239331"
"491",2023,9,13,2009,2017,-8,38,23,15,"NK",355,"N642NK","EWR","SJU",232,1608,20,17,2023-09-13 20:00:00,"310218"
"492",2023,9,14,648,700,-12,835,900,-25,"AA",321,"N815NN","LGA","CLT",86,544,7,0,2023-09-14 07:00:00,"310476"
"493",2023,4,4,1239,1249,-10,1352,1421,-29,"9E",1325,"N478PX","LGA","BGR",54,378,12,49,2023-04-04 12:00:00,"114418"
"494",2023,11,13,1650,1659,-9,1859,1857,2,"9E",1760,"N187GJ","LGA","RDU",70,431,16,59,2023-11-13 16:00:00,"382223"
"495",2023,11,10,1056,1059,-3,1314,1322,-8,"YX",1108,"N744YX","EWR","IND",114,645,10,59,2023-11-10 10:00:00,"378517"
"496",2023,10,14,2119,2123,-4,2209,2230,-21,"YX",1073,"N745YX","EWR","PHL",27,80,21,23,2023-10-14 21:00:00,"347413"
"497",2023,10,10,2110,2108,2,2253,2308,-15,"NK",1015,"N612NK","EWR","DTW",79,488,21,8,2023-10-10 21:00:00,"342791"
"498",2023,9,3,1555,1600,-5,1801,1850,-49,"DL",172,"N344DN","LGA","ATL",101,762,16,0,2023-09-03 16:00:00,"298237"
"499",2023,10,3,553,600,-7,709,734,-25,"UA",344,"N67815","EWR","ORD",102,719,6,0,2023-10-03 06:00:00,"333376"
"500",2023,9,2,816,822,-6,939,1001,-22,"YX",1111,"N723YX","EWR","PIT",54,319,8,22,2023-09-02 08:00:00,"296785"
"501",2023,12,10,1127,1131,-4,1328,1337,-9,"YX",1151,"N763YX","EWR","MEM",160,946,11,31,2023-12-10 11:00:00,"412512"
"502",2023,11,24,524,530,-6,802,829,-27,"UA",176,"N37516","EWR","IAH",201,1400,5,30,2023-11-24 05:00:00,"394001"
"503",2023,11,7,703,710,-7,938,1011,-33,"B6",331,"N554JB","EWR","MCO",128,937,7,10,2023-11-07 07:00:00,"374617"
"504",2023,5,10,558,600,-2,715,725,-10,"WN",618,"N8619F","LGA","MDW",109,725,6,0,2023-05-10 06:00:00,"159141"
"505",2023,12,22,1546,1549,-3,1658,1731,-33,"9E",1539,"N326PQ","LGA","CHO",52,305,15,49,2023-12-22 15:00:00,"426676"
"506",2023,8,24,655,700,-5,940,957,-17,"UA",648,"N37527","EWR","PBI",137,1023,7,0,2023-08-24 07:00:00,"285983"
"507",2023,1,2,1643,1649,-6,1822,1859,-37,"YX",1442,"N446YX","LGA","GSO",79,461,16,49,2023-01-02 16:00:00,"1497"
"508",2023,5,18,1153,1159,-6,1451,1455,-4,"UA",821,"N14228","EWR","TPA",155,997,11,59,2023-05-18 11:00:00,"169631"
"509",2023,8,5,821,700,81,1211,1058,73,"B6",161,"N658JB","JFK","SJU",194,1598,7,0,2023-08-05 07:00:00,"263746"
"510",2023,7,6,859,900,-1,1004,1045,-41,"OO",985,"N256SY","JFK","BNA",101,765,9,0,2023-07-06 09:00:00,"228085"
"511",2023,8,26,2006,2015,-9,2155,2222,-27,"NK",73,"N647NK","LGA","DTW",82,502,20,15,2023-08-26 20:00:00,"289225"
"512",2023,6,15,1105,1107,-2,1358,1421,-23,"DL",527,"N3738B","JFK","MIA",156,1089,11,7,2023-06-15 11:00:00,"203782"
"513",2023,5,22,937,955,-18,1146,1205,-19,"G4",407,"313NV","EWR","SAV",102,708,9,55,2023-05-22 09:00:00,"174246"
"514",2023,1,23,1442,1447,-5,1727,1747,-20,"UA",464,"N19130","EWR","MCO",141,937,14,47,2023-01-23 14:00:00,"25513"
"515",2023,5,27,1357,1354,3,1618,1623,-5,"B6",720,"N627JB","LGA","DEN",233,1620,13,54,2023-05-27 13:00:00,"180941"
"516",2023,3,27,1152,1150,2,1320,1315,5,"WN",1023,"N8314L","LGA","MDW",126,725,11,50,2023-03-27 11:00:00,"104178"
"517",2023,2,14,1449,1455,-6,1632,1700,-28,"YX",1529,"N238JQ","JFK","CMH",81,483,14,55,2023-02-14 14:00:00,"52618"
"518",2023,6,9,1657,1659,-2,1829,1823,6,"UA",471,"N471UA","EWR","BOS",63,200,16,59,2023-06-09 16:00:00,"197111"
"519",2023,5,13,1121,1130,-9,1357,1457,-60,"AA",112,"N116AN","JFK","LAX",308,2475,11,30,2023-05-13 11:00:00,"163408"
"520",2023,3,21,752,759,-7,951,1020,-29,"YX",1409,"N413YX","JFK","CVG",96,589,7,59,2023-03-21 07:00:00,"96294"
"521",2023,10,15,627,630,-3,959,1027,-28,"B6",563,"N966JT","JFK","SJU",187,1598,6,30,2023-10-15 06:00:00,"347517"
"522",2023,8,16,708,715,-7,918,929,-11,"DL",626,"N3751B","EWR","ATL",106,746,7,15,2023-08-16 07:00:00,"276510"
"523",2023,6,5,839,845,-6,1024,1034,-10,"YX",1350,"N407YX","LGA","GSO",68,461,8,45,2023-06-05 08:00:00,"191492"
"524",2023,8,3,1258,1300,-2,1517,1534,-17,"DL",377,"N859DN","JFK","ATL",107,760,13,0,2023-08-03 13:00:00,"261644"
"525",2023,9,25,1828,1835,-7,2125,2137,-12,"B6",927,"N627JB","JFK","MCO",137,944,18,35,2023-09-25 18:00:00,"324490"
"526",2023,3,23,2243,2239,4,14,2357,17,"DL",927,"N127DU","JFK","BOS",35,187,22,39,2023-03-23 22:00:00,"100084"
"527",2023,3,17,1110,1003,67,1307,1214,53,"AA",760,"N935NN","LGA","CLT",91,544,10,3,2023-03-17 10:00:00,"91640"
"528",2023,4,1,557,600,-3,745,755,-10,"DL",346,"N349DX","LGA","DTW",88,502,6,0,2023-04-01 06:00:00,"110342"
"529",2023,4,6,1020,1020,0,1320,1312,8,"UA",652,"N29975","EWR","IAH",201,1400,10,20,2023-04-06 10:00:00,"116855"
"530",2023,3,22,1018,1030,-12,1315,1339,-24,"UA",401,"N91007","EWR","LAX",333,2454,10,30,2023-03-22 10:00:00,"97836"
"531",2023,11,12,1156,1200,-4,1653,1654,-1,"B6",993,"N973JT","JFK","SJU",195,1598,12,0,2023-11-12 12:00:00,"380680"
"532",2023,7,8,1456,1424,32,1837,1731,66,"UA",207,"N489UA","EWR","MIA",171,1085,14,24,2023-07-08 14:00:00,"230802"
"533",2023,7,22,1920,1915,5,2139,2207,-28,"UA",461,"N27520","EWR","SAN",299,2425,19,15,2023-07-22 19:00:00,"247716"
"534",2023,4,11,1958,2000,-2,2151,2221,-30,"YX",1177,"N134HQ","LGA","CVG",86,585,20,0,2023-04-11 20:00:00,"123821"
"535",2023,9,26,2117,2053,24,2357,2359,-2,"B6",704,"N987JT","EWR","LAX",307,2454,20,53,2023-09-26 20:00:00,"326000"
"536",2023,9,1,621,630,-9,935,932,3,"B6",5,"N962JT","JFK","SFO",346,2586,6,30,2023-09-01 06:00:00,"295431"
"537",2023,1,31,2018,2025,-7,2310,2333,-23,"B6",443,"N644JB","JFK","PBI",143,1028,20,25,2023-01-31 20:00:00,"35822"
"538",2023,9,3,614,625,-11,846,913,-27,"UA",240,"N881UA","EWR","AUS",191,1504,6,25,2023-09-03 06:00:00,"297619"
"539",2023,4,13,2027,1941,46,2352,2254,58,"UA",484,"N25201","EWR","MIA",155,1085,19,41,2023-04-13 19:00:00,"126440"
"540",2023,10,15,1735,1730,5,2025,2125,-60,"DL",265,"N707TW","JFK","SFO",323,2586,17,30,2023-10-15 17:00:00,"348269"
"541",2023,3,1,823,830,-7,1205,1232,-27,"AA",55,"N111ZM","JFK","SFO",370,2586,8,30,2023-03-01 08:00:00,"71005"
"542",2023,11,22,736,745,-9,1018,1050,-32,"B6",85,"N979JT","JFK","SAN",308,2446,7,45,2023-11-22 07:00:00,"392277"
"543",2023,3,30,959,955,4,1155,1205,-10,"G4",70,"295NV","EWR","AVL",86,583,9,55,2023-03-30 09:00:00,"108014"
"544",2023,7,7,NA,1730,NA,NA,1957,NA,"9E",1286,"N330PQ","LGA","SAV",NA,722,17,30,2023-07-07 17:00:00,"230118"
"545",2023,8,29,832,837,-5,1038,1059,-21,"9E",1293,"N341PQ","LGA","CLT",91,544,8,37,2023-08-29 08:00:00,"291943"
"546",2023,3,22,1804,1810,-6,2208,2150,18,"B6",326,"N946JL","JFK","SFO",398,2586,18,10,2023-03-22 18:00:00,"98425"
"547",2023,10,29,1926,1810,76,2146,1955,111,"WN",715,"N773SA","LGA","STL",146,888,18,10,2023-10-29 18:00:00,"364774"
"548",2023,10,13,1812,1755,17,2103,2038,25,"B6",244,"N652JB","JFK","LAS",329,2248,17,55,2023-10-13 17:00:00,"346218"
"549",2023,3,21,1249,1259,-10,1417,1456,-39,"9E",1545,"N181PQ","LGA","GSO",69,461,12,59,2023-03-21 12:00:00,"96685"
"550",2023,6,11,758,800,-2,1057,1030,27,"DL",341,"N307DX","LGA","ATL",148,762,8,0,2023-06-11 08:00:00,"198607"
"551",2023,9,10,1309,1313,-4,1552,1602,-10,"UA",720,"N57299","EWR","MCO",128,937,13,13,2023-09-10 13:00:00,"305944"
"552",2023,11,16,556,601,-5,838,913,-35,"UA",363,"N62894","EWR","AUS",199,1504,6,1,2023-11-16 06:00:00,"385039"
"553",2023,8,23,935,945,-10,1054,1123,-29,"YX",1380,"N229JQ","LGA","PWM",54,269,9,45,2023-08-23 09:00:00,"284978"
"554",2023,4,22,648,656,-8,937,957,-20,"YX",995,"N646RW","EWR","DFW",198,1372,6,56,2023-04-22 06:00:00,"136880"
"555",2023,3,20,1455,1459,-4,1705,1656,9,"9E",1310,"N303PQ","JFK","CLE",75,425,14,59,2023-03-20 14:00:00,"95493"
"556",2023,7,5,1749,1725,24,2029,2015,14,"WN",43,"N7845A","LGA","HOU",187,1428,17,25,2023-07-05 17:00:00,"227465"
"557",2023,8,1,809,810,-1,1203,1218,-15,"DL",575,"N685DA","JFK","STT",209,1623,8,10,2023-08-01 08:00:00,"258811"
"558",2023,6,30,702,705,-3,934,1005,-31,"DL",377,"N335NB","LGA","PBI",132,1035,7,5,2023-06-30 07:00:00,"221274"
"559",2023,2,2,950,815,95,1247,1145,62,"UA",477,"N228UA","EWR","SFO",335,2565,8,15,2023-02-02 08:00:00,"37626"
"560",2023,2,19,2040,2029,11,2336,2354,-18,"B6",787,"N658JB","JFK","MIA",147,1089,20,29,2023-02-19 20:00:00,"59220"
"561",2023,4,11,1125,1130,-5,1234,1320,-46,"YX",1508,"N230JQ","LGA","PIT",53,335,11,30,2023-04-11 11:00:00,"123175"
"562",2023,5,25,1238,1243,-5,1431,1457,-26,"9E",1343,"N138EV","JFK","CLT",81,541,12,43,2023-05-25 12:00:00,"178362"
"563",2023,9,2,2113,2119,-6,2218,2228,-10,"YX",1058,"N751YX","EWR","MDT",29,141,21,19,2023-09-02 21:00:00,"297542"
"564",2023,7,30,1123,1129,-6,1338,1338,0,"UA",227,"N12754","EWR","SAV",104,708,11,29,2023-07-30 11:00:00,"256565"
"565",2023,8,26,959,1003,-4,1143,1207,-24,"9E",1128,"N485PX","LGA","MEM",134,963,10,3,2023-08-26 10:00:00,"288636"
"566",2023,9,1,705,705,0,910,919,-9,"DL",259,"N848DN","JFK","PHX",264,2153,7,5,2023-09-01 07:00:00,"295503"
"567",2023,4,18,1454,1457,-3,1704,1723,-19,"DL",410,"N319NB","JFK","MSP",153,1029,14,57,2023-04-18 14:00:00,"132231"
"568",2023,2,27,1215,1225,-10,1433,1454,-21,"YX",1242,"N121HQ","LGA","DAY",96,549,12,25,2023-02-27 12:00:00,"68696"
